trade_id,stock_symbol,purchase_price,sale_price,quantity,purchase_date,sale_date,profit,profit_percentage,trade_type
813,ADAP,518.69,140.05,950,9/11/2021,12/10/2019,-378.64,-72.9992866644816749889143805,sell
814,BPFHP,148.41,639.04,3686,2/14/2010,10/24/2011,490.63,330.5909305302877164611549087,sell
815,MUI,686.25,907.75,4286,7/30/2012,7/1/2019,221.5,32.276867030965391621129326,buy
816,EHT,343.85,359.17,3063,7/3/2018,2/23/2013,15.32,4.4554311473026028791624255,buy
817,COF^P,287.96,788.02,6905,3/26/2019,3/15/2019,500.06,173.6560633421308515071537714,buy
818,IMMU,340.3,552.38,905,5/22/2017,3/20/2016,212.08,62.3214810461357625624449016,sell
819,SALM,41.43,531.17,7515,12/26/2021,10/4/2014,489.74,1182.0902727492155442915761525,buy
820,HRMNU,669.98,109.89,3469,10/17/2015,1/20/2022,-560.09,-83.5980178512791426609749545,sell
821,TDF,715.1,334.46,6506,11/26/2016,7/7/2015,-380.64,-53.2289190323031743812054258,buy
822,INTU,822.69,382.58,9175,6/23/2014,8/18/2018,-440.11,-53.496456745554218478406204,sell
823,OMAA,858.25,55.28,1497,3/7/2013,4/26/2021,-802.97,-93.5589863093504223711039907,buy
824,WST,899.26,457.51,3865,11/2/2021,3/24/2020,-441.75,-49.1237239508039943953917666,sell
825,AXGN,580.62,167.78,2274,9/30/2015,7/13/2015,-412.84,-71.1033033653680548379318659,sell
826,CLNS^B,454.99,902.8,4764,8/6/2014,8/11/2016,447.81,98.4219433394140530561111233,sell
827,GWW,572.31,417.8,5717,8/29/2017,3/15/2015,-154.51,-26.9976061924481487305830756,buy
828,GHY,409.81,895.76,2215,4/3/2020,3/5/2011,485.95,118.5793416461286937849247212,sell
829,VNO^G,215.61,928.27,7540,7/26/2017,7/21/2015,712.66,330.5319790362228097027039562,buy
830,DVD,679.91,716.08,4687,5/11/2021,2/4/2016,36.17,5.3198217411127943404274095,sell
831,PEGI,342.12,234.68,7773,4/29/2021,1/5/2011,-107.44,-31.4041856658482403834911727,sell
832,JNCE,62.34,519.44,6946,10/17/2011,10/6/2017,457.1,733.2370869425729868463265961,sell
833,ARU.CL,573.62,332.51,959,12/8/2019,1/25/2010,-241.11,-42.033053240821449740246156,buy
834,ST,685.61,978.06,4520,7/28/2020,10/29/2013,292.45,42.655445515672175143303044,buy
835,EMIF,807.76,146.05,9741,7/8/2011,11/21/2012,-661.71,-81.9191343963553530751708428,sell
836,TSS,750.66,974.91,6564,8/12/2020,1/22/2013,224.25,29.8737111342019023259531612,sell
837,ASUR,777.39,496.21,9289,8/29/2014,1/23/2022,-281.18,-36.1697474883906404764661238,sell
838,BDE,888.95,132.99,502,5/25/2021,3/22/2010,-755.96,-85.0396535238202373586815906,sell
839,CLDX,636.49,135.55,6290,7/9/2022,10/16/2021,-500.94,-78.7035145878175619412716618,sell
840,ARI^A,362.57,637.99,9096,10/27/2017,7/28/2010,275.42,75.9632622665967951016355462,buy
841,LUV,0.35,807.56,1241,4/8/2020,12/4/2012,807.21,230631.4285714285714286,sell
842,AVEO,63.82,260.76,347,11/19/2015,5/14/2012,196.94,308.5866499529927922281416484,sell
843,KEF,779.32,847.42,8110,7/25/2011,11/20/2020,68.1,8.7383873120156033465072114,buy
844,ADMS,8.43,253.62,3474,5/4/2015,10/1/2012,245.19,2908.540925266903914590747331,buy
845,SF^A,797.52,23.24,878,9/3/2012,2/13/2022,-774.28,-97.0859664961380278864479888,buy
846,CMO,625.76,918.35,1668,3/2/2011,11/20/2012,292.59,46.7575428279212477627205318,buy
847,CDC,564.93,465.28,4191,10/12/2014,9/21/2015,-99.65,-17.6393535482272139911139433,sell
848,FPA,107.84,228.26,8201,7/15/2022,3/9/2014,120.42,111.6654302670623145400593472,sell
849,UBNT,89.71,320.57,4320,11/25/2017,1/22/2020,230.86,257.3403188050384572511425705,buy
850,HQH,289.6,683.6,6639,6/15/2010,1/30/2019,394.0,136.0497237569060773480662983,sell
851,GEO,898.66,840.36,2657,2/28/2020,9/29/2015,-58.3,-6.4874368504217390336723566,sell
852,LUB,47.91,312.99,536,12/15/2010,10/20/2015,265.08,553.2874139010644959298685034,buy
853,ABEOW,309.32,929.9,9631,12/24/2017,11/11/2011,620.58,200.6271822061295745506271822,buy
854,CBT,576.77,64.93,8305,9/11/2016,11/24/2015,-511.84,-88.7424796712727777103524802,buy
855,ALCO,938.56,798.8,2971,9/3/2011,7/28/2018,-139.76,-14.89089669280600068189567,buy
856,AFL,596.01,240.56,2374,6/27/2019,1/17/2018,-355.45,-59.6382611030016274894716532,sell
857,FBSS,937.94,472.61,8956,2/11/2016,9/22/2013,-465.33,-49.6119154743373776574194511,buy
858,FNFV,662.33,870.15,8051,6/27/2022,11/3/2016,207.82,31.3771080881131762112542086,sell
859,WFM,552.86,675.41,7754,9/13/2018,5/3/2022,122.55,22.1665521108418044351191984,sell
860,TFSL,105.41,475.66,3516,1/31/2017,2/27/2015,370.25,351.2475097239351105208234513,buy
861,COR^A,707.5,561.74,9403,12/7/2017,1/21/2019,-145.76,-20.602120141342756183745583,buy
862,NBN,502.15,85.05,8682,9/20/2021,6/16/2019,-417.1,-83.0628298317235885691526436,sell
863,FISV,417.47,150.21,414,11/13/2022,4/13/2022,-267.26,-64.0189714230962703906867559,buy
864,GIGM,163.46,707.5,8112,1/24/2013,2/24/2016,544.04,332.8276030833231371589379665,sell
865,MPAC,97.81,42.49,6597,11/30/2019,8/31/2019,-55.32,-56.5586340864942234945302116,buy
866,GOLD,813.58,363.03,7230,1/9/2012,7/1/2021,-450.55,-55.3786966247941198161213402,sell
867,EBR.B,803.13,314.6,9019,9/17/2012,4/9/2015,-488.53,-60.8282594349607161978758109,buy
868,RXDX,878.72,123.08,4539,9/4/2016,2/24/2019,-755.64,-85.9932629278951201747997087,sell
869,KANG,918.73,440.36,9184,6/2/2012,4/11/2010,-478.37,-52.0686164596780338075386675,buy
870,LNCE,23.55,324.54,3745,7/3/2020,9/21/2020,300.99,1278.0891719745222929936305732,sell
871,ATOM,846.62,787.28,7009,9/22/2021,9/27/2012,-59.34,-7.0090477427889726205381399,sell
872,APU,620.37,497.38,9434,11/24/2021,10/23/2016,-122.99,-19.8252655673227267598368715,sell
873,JHS,865.57,140.73,1090,3/31/2017,11/1/2017,-724.84,-83.7413496308790739050567834,sell
874,INXN,197.88,880.18,817,11/26/2018,2/21/2012,682.3,344.8049322821912270062664241,sell
875,TLGT,21.79,976.32,1742,6/1/2017,10/7/2022,954.53,4380.5874254245066544286369894,buy
876,GPACW,428.08,568.05,7873,4/13/2019,9/11/2016,139.97,32.697159409456176415623248,sell
877,ICLR,882.9,521.65,5163,9/11/2020,8/29/2018,-361.25,-40.9162985615585003964208857,buy
878,BEN,771.88,842.12,2578,8/9/2010,9/1/2013,70.24,9.0998600818780121262372389,buy
879,VST,759.12,197.85,9900,1/14/2010,7/2/2018,-561.27,-73.9369269680682895984824534,buy
880,FPA,736.04,823.15,9926,1/15/2019,8/8/2016,87.11,11.8349546220314113363404163,sell
881,MPW,15.34,830.47,2004,8/10/2020,8/25/2016,815.13,5313.7548891786179921773142112,sell
882,LUNA,437.2,487.99,2405,2/15/2011,11/16/2010,50.79,11.617108874656907593778591,sell
883,GDDY,201.05,631.05,8216,4/9/2012,10/20/2022,430.0,213.8771449888087540412832629,buy
884,GNMX,910.2,669.26,5839,1/1/2014,9/13/2010,-240.94,-26.4711052515930564711052516,sell
885,PBI,25.85,962.13,1569,9/10/2022,3/30/2018,936.28,3621.9729206963249516441005803,sell
886,WRB,953.36,669.73,3214,5/31/2010,5/14/2019,-283.63,-29.7505664177225811865402366,buy
887,WTS,347.41,236.62,2822,7/10/2020,5/5/2020,-110.79,-31.8902737399614288592729052,sell
888,BGS,10.71,431.71,8544,12/4/2018,9/9/2022,421.0,3930.9056956115779645191409897,sell
889,FONE,219.05,495.54,7644,2/10/2018,12/8/2013,276.49,126.2223236703948870120976946,buy
890,TLRD,18.4,63.77,9767,9/11/2016,4/14/2016,45.37,246.5760869565217391304347826,sell
891,RESN,729.12,344.16,6663,2/29/2020,1/11/2011,-384.96,-52.7978933508887425938117182,buy
892,TK,530.25,838.91,5708,11/20/2010,7/12/2018,308.66,58.2102781706742102781706742,sell
893,AEK,1.23,18.34,2220,7/1/2012,9/29/2022,17.11,1391.0569105691056910569105691,sell
894,BBY,414.98,157.9,417,6/18/2012,1/30/2018,-257.08,-61.9499734926984432984722155,buy
895,PEG,685.44,437.59,9149,12/20/2021,1/7/2011,-247.85,-36.1592553688141923436041083,sell
896,SVVC,377.99,490.65,9355,9/27/2010,11/27/2012,112.66,29.8050212968597052832085505,sell
897,NOC,650.23,595.01,3780,2/18/2022,6/4/2019,-55.22,-8.4923796195192470356643034,sell
898,GOVNI,416.22,80.28,2960,6/16/2014,11/2/2019,-335.94,-80.7121233962808130315698429,sell
899,RAVE,84.97,325.8,2549,10/30/2010,3/6/2010,240.83,283.429445686712957514416853,buy
900,PSCT,622.66,168.12,5369,12/17/2015,5/18/2021,-454.54,-72.9997109176757781132560306,buy
901,SBAC,790.4,956.53,9252,7/1/2016,11/15/2014,166.13,21.0184716599190283400809717,buy
902,AFGH,426.55,311.0,5644,5/17/2013,7/11/2011,-115.55,-27.0894385183448599226350955,sell
903,KEX,860.23,263.38,486,10/11/2020,6/10/2016,-596.85,-69.3826069772037710844774072,sell
904,QTM,630.82,441.96,9285,9/12/2012,12/28/2019,-188.86,-29.9388098031134079452141657,sell
905,TRQ,597.03,754.55,7314,10/2/2022,10/17/2013,157.52,26.3839338056714067969783763,sell
906,CBA           ,150.79,782.5,8308,8/24/2017,3/29/2021,631.71,418.9336162875522249486040188,buy
907,JP,579.46,859.85,2821,4/1/2012,9/11/2016,280.39,48.3881544886618575915507542,sell
908,III,615.96,184.18,8486,7/15/2015,10/30/2011,-431.78,-70.0987077082927462822261186,sell
909,PTR,516.4,570.17,3967,5/9/2021,4/1/2013,53.77,10.4124709527498063516653757,buy
910,BPTH,103.88,945.27,2302,7/5/2021,7/16/2010,841.39,809.9634193299961494031574894,sell
911,HRG,500.23,731.6,7398,12/11/2021,12/16/2019,231.37,46.2527237470763448813545769,buy
912,SU,2.79,830.05,1808,11/8/2018,6/19/2021,827.26,29650.8960573476702508960573477,sell
913,RYAM^A,558.69,703.14,6081,8/21/2018,8/25/2021,144.45,25.8551253825914192128013746,buy
914,IHC,195.9,2.34,4375,9/21/2017,10/1/2016,-193.56,-98.8055130168453292496171516,sell
915,CAH,904.94,591.96,1059,6/12/2014,12/2/2010,-312.98,-34.5857183901695140009282383,buy
916,AVID,961.31,706.24,3121,9/1/2015,1/24/2013,-255.07,-26.5335843796486045084312033,sell
917,KMF,549.62,933.96,7620,1/7/2016,1/12/2014,384.34,69.9283141079291146610385357,sell
918,LUV,575.92,718.68,4343,4/27/2020,10/25/2013,142.76,24.7881650229198499791637727,buy
919,OLED,956.13,429.6,5240,11/22/2010,3/14/2020,-526.53,-55.0688713877819961720686518,sell
920,FBNK,816.11,337.81,5607,2/25/2011,6/4/2020,-478.3,-58.6072955851539620884439598,buy
921,TDJ,288.93,187.46,4795,10/3/2016,5/14/2018,-101.47,-35.1192330322223375904198249,buy
922,DAKT,874.61,20.83,517,2/9/2018,4/16/2015,-853.78,-97.6183670435965744731937664,buy
923,KR,208.54,344.48,9272,11/2/2012,8/4/2017,135.94,65.1865349573223362424474921,sell
924,LBRDA,421.31,939.29,7811,6/14/2013,5/21/2019,517.98,122.9450998077425173862476561,sell
925,BCH,127.36,377.36,9414,6/5/2019,5/10/2011,250.0,196.2939698492462311557788945,buy
926,ELEC,661.94,634.3,2532,1/11/2011,6/8/2013,-27.64,-4.175605039731697736955011,sell
927,RMBS,452.23,88.41,2940,6/12/2018,12/17/2011,-363.82,-80.450213386993344094819008,buy
928,MHK,991.39,452.94,2658,9/7/2018,10/14/2019,-538.45,-54.3126317594488546384369421,buy
929,AHT^D,613.58,746.0,5596,11/2/2017,11/26/2011,132.42,21.5815378597737866292903941,sell
930,BCPC,130.06,754.43,5454,9/12/2022,11/27/2022,624.37,480.0630478240811932954021221,buy
931,INSE,252.0,271.41,5738,8/3/2015,12/22/2012,19.41,7.702380952380952380952381,sell
932,MOCO,767.98,657.72,7672,4/9/2020,1/5/2021,-110.26,-14.3571447173103466236099898,sell
933,DL,862.4,990.09,2436,5/24/2010,5/5/2020,127.69,14.8063543599257884972170686,sell
934,DTY,506.79,564.96,9373,2/9/2015,11/10/2014,58.17,11.4781270348665127567631563,sell
935,TOCA,384.07,714.62,2599,10/17/2012,8/7/2015,330.55,86.0650402270419454786887807,sell
936,WHLM,598.1,805.23,5246,10/30/2015,5/14/2020,207.13,34.6313325530847684333723458,buy
937,ELSE,292.82,100.69,6488,1/18/2010,2/3/2010,-192.13,-65.6136875896455160166655283,buy
938,CCMP,388.48,29.47,1364,11/28/2013,6/28/2018,-359.01,-92.4140238879736408566721582,buy
939,MTB,720.94,383.0,620,11/4/2011,11/13/2011,-337.94,-46.8749133076261547424196188,buy
940,TVTY,664.59,36.33,907,11/1/2012,12/26/2018,-628.26,-94.5334717645465625423193247,buy
941,BLDP,552.18,821.57,8405,11/22/2011,2/13/2018,269.39,48.7866275489876489550508892,buy
942,EARN,459.14,416.81,7115,12/25/2015,9/4/2018,-42.33,-9.2194102016814043646817964,sell
943,AMWD,563.68,480.65,4811,1/4/2022,1/19/2015,-83.03,-14.729988646040306556911723,sell
944,CBFV,541.34,855.59,6046,11/25/2011,1/16/2021,314.25,58.0503934680607381682491595,buy
945,OHGI,389.02,890.08,4759,12/2/2020,8/13/2015,501.06,128.8005758058711634363271811,sell
946,TUP,834.63,829.19,5334,5/23/2015,1/21/2015,-5.44,-0.6517858212621161472748403,sell
947,CSB,660.94,982.5,8552,11/10/2012,6/26/2010,321.56,48.6519199927376161224922081,buy
948,DRWI,758.43,462.53,3180,8/12/2020,8/8/2015,-295.9,-39.0148069037353480215708767,sell
949,GPACW,688.82,245.48,8747,1/25/2013,2/20/2020,-443.34,-64.362242675880491274933945,buy
950,CBI,839.62,17.6,4252,7/4/2015,7/29/2014,-822.02,-97.9038136299754650913508492,buy
951,CIVI,228.0,378.15,6336,10/26/2017,2/21/2015,150.15,65.8552631578947368421052632,sell
952,XON,112.37,339.38,1953,2/29/2016,4/3/2020,227.01,202.0201121295719498086677939,sell
953,SRSC,568.38,380.83,596,4/20/2021,5/23/2018,-187.55,-32.9972905450578838101270277,sell
954,AAP,203.8,48.13,7154,2/9/2019,9/21/2018,-155.67,-76.3837095191364082433758587,buy
955,VBIV,111.04,726.59,2412,1/28/2013,5/26/2013,615.55,554.3497838616714697406340058,buy
956,FSLR,464.98,71.96,5010,12/15/2022,12/6/2011,-393.02,-84.5240655512065035055271194,buy
957,FMY,583.81,287.87,2711,4/19/2022,12/29/2021,-295.94,-50.6911495178225792638015793,sell
958,PEN,904.42,922.52,1030,3/18/2016,12/18/2010,18.1,2.0012825899471484487295725,sell
959,KRNY,587.59,21.69,7001,7/29/2020,8/31/2011,-565.9,-96.3086505896968974965537194,sell
960,MULE,975.71,547.05,4954,9/29/2014,4/20/2010,-428.66,-43.933135870289327771571471,sell
961,EBAY,192.62,836.16,9215,4/15/2012,5/1/2018,643.54,334.098224483438895234139757,buy
962,RXN,661.85,701.12,5087,9/13/2014,11/12/2014,39.27,5.9333685880486515071390799,sell
963,FCN,80.6,823.16,1606,1/1/2019,1/28/2010,742.56,921.2903225806451612903225806,sell
964,IO,228.82,418.79,4318,5/6/2019,3/31/2020,189.97,83.0215890219386417271217551,sell
965,IPCI,804.76,523.64,623,12/27/2018,10/15/2018,-281.12,-34.9321536855708534221382773,sell
966,HEP,44.68,827.51,2357,9/23/2014,1/25/2013,782.83,1752.0814682184422560429722471,buy
967,BSL,435.29,200.58,2751,8/4/2022,10/9/2021,-234.71,-53.9203749224654827815938799,buy
968,TTWO,477.45,980.75,1694,5/17/2017,10/20/2016,503.3,105.4141794952351031521625301,buy
969,QTWO,706.59,66.3,2115,2/23/2017,11/26/2014,-640.29,-90.6169065511824396042966926,buy
970,ARNC^B,31.27,233.25,5938,12/26/2022,6/10/2017,201.98,645.9226095299008634473936681,sell
971,HEI,300.39,871.4,6815,11/29/2017,8/23/2013,571.01,190.089550251339924764472852,sell
972,ITCI,375.77,827.7,8598,3/26/2011,12/26/2021,451.93,120.2677169545200521595656918,sell
973,MIDD,506.39,189.27,824,4/20/2021,3/2/2017,-317.12,-62.6236695037421750034558344,sell
974,VLY,133.67,47.74,3967,6/28/2011,9/25/2021,-85.93,-64.2851799207002319144160993,buy
975,RPRX,947.73,395.47,9377,8/27/2022,8/4/2022,-552.26,-58.2718706804680657993310331,buy
976,AKAO,526.73,986.03,3642,11/10/2014,7/27/2022,459.3,87.198374878970250412925028,sell
977,OBLN,988.56,165.75,3861,6/26/2016,3/27/2018,-822.81,-83.2331876669094440398154892,buy
978,IHIT,368.15,245.67,3404,2/27/2022,1/28/2019,-122.48,-33.269047942414776585630857,buy
979,SWKS,255.1,815.8,5805,7/27/2018,8/9/2020,560.7,219.7961583692669541356330851,sell
980,NTWK,623.88,439.12,1832,9/6/2020,10/19/2010,-184.76,-29.6146694877219978200936077,sell
981,OCFC,98.08,85.39,9674,4/17/2022,3/14/2011,-12.69,-12.9384176182707993474714519,sell
982,SPWH,327.85,316.82,5243,10/30/2019,5/16/2016,-11.03,-3.364343449748360530730517,sell
983,EFAS,929.19,320.0,8123,7/5/2020,2/11/2020,-609.19,-65.5614029423476361131738396,sell
984,NEU,106.79,469.41,5598,10/15/2012,4/15/2013,362.62,339.5636295533289633860848394,buy
985,NVTA,392.66,462.37,9633,3/2/2016,1/8/2022,69.71,17.753272551316660724290735,sell
986,BMRA,686.43,924.72,7331,12/22/2012,5/3/2010,238.29,34.7143918535029063415060531,buy
987,CDEV,795.37,489.66,7448,7/20/2020,3/2/2010,-305.71,-38.4361995046330638570728089,buy
988,TEX,361.86,569.87,1204,4/10/2010,12/17/2019,208.01,57.4835571768087105510418394,buy
989,LHCG,946.73,54.3,5318,4/29/2016,8/23/2013,-892.43,-94.2644682221964023533636834,buy
990,PFL,66.56,535.96,7975,2/18/2011,10/15/2010,469.4,705.2283653846153846153846154,sell
991,OSG,459.22,863.05,6975,12/19/2020,7/31/2010,403.83,87.9382431078785767170419407,sell
992,CMRE^B,845.71,869.55,5144,3/14/2021,8/6/2018,23.84,2.81893320405339891925128,sell
993,TAST,862.65,855.2,5317,2/10/2010,10/19/2012,-7.45,-0.8636179215208949168260592,sell
994,EZT,688.01,733.93,8754,8/4/2015,6/30/2016,45.92,6.6743215941628755395997151,buy
995,PSDV,69.58,589.92,1821,7/27/2020,2/21/2018,520.34,747.8298361598160390916930152,sell
996,RFDI,611.12,520.28,7334,2/23/2013,4/13/2010,-90.84,-14.8645110616572849849456735,sell
997,BMO,75.27,857.54,5875,10/15/2022,3/25/2010,782.27,1039.2852398033745184004251362,sell
998,JPI,354.07,828.53,3324,6/28/2010,7/28/2020,474.46,134.0017510661733555511621996,buy
999,USAP,588.29,240.26,2250,4/28/2011,12/6/2021,-348.03,-59.1595981573713644631049312,buy
1000,SMBK,556.52,856.28,1699,2/18/2013,7/21/2019,299.76,53.863293322791633723855387,buy
